seqid,start,end,strand,gene_name
NZ_LR881938.1,1805568,1805888,-,chbB
NZ_LR881938.1,1806187,1806525,-,osmE
NZ_LR881938.1,1806727,1807554,+,nadE
NZ_LR881938.1,1807784,1808671,+,cho
NZ_LR881938.1,1808631,1809206,-,ves
NZ_LR881938.1,1809409,1809894,-,spy
NZ_LR881938.1,1810224,1811192,-,astE
NZ_LR881938.1,1811185,1812528,-,astB
NZ_LR881938.1,1812525,1814003,-,astD
NZ_LR881938.1,1814000,1815034,-,astA
NZ_LR881938.1,1815031,1816251,-,astC
NZ_LR881938.1,1816697,1817503,+,xthA
NZ_LR881938.1,1817670,1818380,+,ydjX
NZ_LR881938.1,1818385,1819062,+,ydjY
NZ_LR881938.1,1819077,1819784,+,ydjZ
NZ_LR881938.1,1819784,1820332,+,ynjA
NZ_LR881938.1,1820342,1821508,+,ynjB
NZ_LR881938.1,1821481,1823016,+,ynjC
NZ_LR881938.1,1823016,1823669,+,ynjD
NZ_LR881938.1,1823736,1825043,+,ynjE
NZ_LR881938.1,1825052,1825672,-,ynjF
NZ_LR881938.1,1825759,1826166,+,nudG
NZ_LR881938.1,1826132,1826404,-,ynjH
NZ_LR881938.1,1826640,1827983,+,gdhA
NZ_LR881938.1,1828100,1829140,-,ynjI
NZ_LR881938.1,1829268,1831229,-,topB
NZ_LR881938.1,1831234,1832277,-,selD
NZ_LR881938.1,1832394,1832945,-,ydjA
NZ_LR881938.1,1833106,1834962,+,sppA
NZ_LR881938.1,1835129,1836145,+,ansA
NZ_LR881938.1,1836156,1836797,+,pncA
NZ_LR881938.1,1836890,1838248,-,ydjE
NZ_LR881938.1,1838365,1839123,-,ydjF
NZ_LR881938.1,1839260,1840240,-,ydjG
NZ_LR881938.1,1840250,1841197,-,ydjH
NZ_LR881938.1,1841202,1842038,-,ydjI
NZ_LR881938.1,1842059,1843102,-,ydjJ
NZ_LR881938.1,1843119,1844498,-,ydjK
NZ_LR881938.1,1844525,1845601,-,ydjL
NZ_LR881938.1,1845971,1846243,-,yeaC
NZ_LR881938.1,1846285,1846698,-,msrB
NZ_LR881938.1,1847040,1848035,+,gapA
NZ_LR881938.1,1848119,1849003,+,yeaD
NZ_LR881938.1,1849051,1849905,-,yeaE
NZ_LR881938.1,1849995,1850741,-,mipA
NZ_LR881938.1,1851177,1853111,+,yeaG
NZ_LR881938.1,1853224,1854507,+,yeaH
NZ_LR881938.1,1854654,1856129,+,cdgI
NZ_LR881938.1,1856310,1857800,+,dgcJ
NZ_LR881938.1,1857843,1858346,+,yeaK
NZ_LR881938.1,1858347,1858451,-,yoaI
NZ_LR881938.1,1858621,1859067,+,yeaL
NZ_LR881938.1,1859024,1859845,-,nimR
NZ_LR881938.1,1859942,1861123,+,nimT
NZ_LR881938.1,1861178,1861525,+,yeaO
NZ_LR881938.1,1861547,1861801,-,yoaF
NZ_LR881938.1,1861984,1863009,+,dgcP
NZ_LR881938.1,1863042,1863140,+,yoaK
NZ_LR881938.1,1863143,1863217,+,yoaJ
NZ_LR881938.1,1863276,1863524,-,yeaQ
NZ_LR881938.1,1863672,1863854,-,yoaG
NZ_LR881938.1,1863858,1864217,-,yeaR
NZ_LR881938.1,1864390,1865028,-,leuE
NZ_LR881938.1,1865155,1866078,-,dmlR
NZ_LR881938.1,1866181,1867266,+,dmlA
NZ_LR881938.1,1868934,1870058,+,yeaW
NZ_LR881938.1,1870114,1871079,+,yeaX
NZ_LR881938.1,1871133,1872248,-,rnd
NZ_LR881938.1,1872330,1874015,-,fadD
NZ_LR881938.1,1874220,1874801,-,yeaY
NZ_LR881938.1,1874841,1875536,-,tsaB
NZ_LR881938.1,1875594,1877504,-,yoaA
NZ_LR881938.1,1877636,1877980,+,yoaB
NZ_LR881938.1,1878402,1878701,+,yoaC
NZ_LR881938.1,1878821,1879000,-,yoaH
NZ_LR881938.1,1879074,1880435,+,pabB
NZ_LR881938.1,1880439,1881017,+,nudL
NZ_LR881938.1,1881201,1882565,+,sdaA
NZ_LR881938.1,1882696,1884294,+,pdeD
NZ_LR881938.1,1884298,1885854,-,yoaE
NZ_LR881938.1,1885842,1886000,-,yoaL
NZ_LR881938.1,1886317,1887288,+,manX
NZ_LR881938.1,1887351,1888151,+,manY
NZ_LR881938.1,1888164,1889015,+,manZ
NZ_LR881938.1,1889070,1889528,+,yobD
NZ_LR881938.1,1889957,1890523,+,mntP
NZ_LR881938.1,1890520,1891329,-,rlmA
NZ_LR881938.1,1891495,1891704,-,cspE
NZ_LR881938.1,1891717,1891860,-,yobF
NZ_LR881938.1,1892530,1892817,-,yebO
NZ_LR881938.1,1892892,1893035,-,mgrB
NZ_LR881938.1,1893194,1893433,+,yobH
NZ_LR881938.1,1893577,1894368,-,kdgR
NZ_LR881938.1,1894545,1895918,+,yebQ
NZ_LR881938.1,1895964,1896845,-,htpX
NZ_LR881938.1,1897037,1899085,-,prc
NZ_LR881938.1,1899105,1899803,-,proQ
NZ_LR881938.1,1899900,1900397,-,msrC
NZ_LR881938.1,1900527,1901810,+,yebS
NZ_LR881938.1,1901779,1904412,+,yebT
NZ_LR881938.1,1904492,1905931,+,rsmF
NZ_LR881938.1,1906049,1906285,+,yebV
NZ_LR881938.1,1906390,1906581,+,yebW
NZ_LR881938.1,1906582,1907238,-,pphA
NZ_LR881938.1,1907634,1907975,-,yebY
NZ_LR881938.1,1907988,1908860,-,copD
NZ_LR881938.1,1908864,1909238,-,yobA
NZ_LR881938.1,1909377,1909607,+,holE
NZ_LR881938.1,1909709,1910365,+,yobB
NZ_LR881938.1,1910389,1911051,+,exoX
NZ_LR881938.1,1911048,1913108,-,ptrB
NZ_LR881938.1,1913317,1913976,-,yebE
NZ_LR881938.1,1914303,1914659,-,yebF
NZ_LR881938.1,1914726,1915016,-,yebG
NZ_LR881938.1,1915150,1916328,+,purT
NZ_LR881938.1,1916384,1917025,-,kdgA
NZ_LR881938.1,1917062,1918873,-,edd
NZ_LR881938.1,1919108,1920583,-,zwf
NZ_LR881938.1,1920921,1921790,+,hexR
NZ_LR881938.1,1921918,1923360,+,pyk
NZ_LR881938.1,1923491,1924462,-,lpxM
NZ_LR881938.1,1924582,1925904,-,mepM
NZ_LR881938.1,1925920,1926852,-,znuA
NZ_LR881938.1,1926931,1927686,+,znuC
NZ_LR881938.1,1927683,1928468,+,znuB
NZ_LR881938.1,1928615,1929625,-,ruvB
NZ_LR881938.1,1929634,1930245,-,ruvA
NZ_LR881938.1,1930384,1930449,-,yobI
NZ_LR881938.1,1930520,1931122,+,yebB
NZ_LR881938.1,1931124,1931645,-,ruvC
NZ_LR881938.1,1931680,1932420,-,yebC
NZ_LR881938.1,1932449,1932901,-,nudB
NZ_LR881938.1,1933019,1934791,-,aspS
NZ_LR881938.1,1935101,1935667,+,yecD
NZ_LR881938.1,1935664,1936482,+,yecE
NZ_LR881938.1,1936535,1936930,+,yecN
NZ_LR881938.1,1936971,1937714,+,cmoA
NZ_LR881938.1,1937711,1938682,+,cmoB
NZ_LR881938.1,1938847,1941276,-,torZ
NZ_LR881938.1,1941301,1942401,-,torY
NZ_LR881938.1,1942789,1943535,-,cutC
NZ_LR881938.1,1943549,1944115,-,yecM
NZ_LR881938.1,1944331,1946064,+,argS
NZ_LR881938.1,1946106,1946150,-,yecV
NZ_LR881938.1,1946241,1946729,+,yecT
NZ_LR881938.1,1946849,1947241,-,flhE
NZ_LR881938.1,1947241,1949319,-,flhA
NZ_LR881938.1,1949312,1950460,-,flhB
NZ_LR881938.1,1950662,1951306,-,cheZ
NZ_LR881938.1,1951317,1951706,-,cheY
NZ_LR881938.1,1951721,1952770,-,cheB
NZ_LR881938.1,1952773,1953633,-,cheR
NZ_LR881938.1,1953652,1955253,-,tap
NZ_LR881938.1,1955299,1956960,-,tar
NZ_LR881938.1,1957105,1957608,-,cheW
NZ_LR881938.1,1957629,1959593,-,cheA
NZ_LR881938.1,1959598,1960524,-,motB
NZ_LR881938.1,1960521,1961408,-,motA
NZ_LR881938.1,1961535,1962113,-,flhC
NZ_LR881938.1,1962116,1962466,-,flhD
NZ_LR881938.1,1963246,1963674,+,uspC
NZ_LR881938.1,1963681,1965105,-,otsA
NZ_LR881938.1,1965080,1965880,-,otsB
NZ_LR881938.1,1966047,1967033,-,araH
NZ_LR881938.1,1967048,1968562,-,araG
NZ_LR881938.1,1968632,1969621,-,araF
NZ_LR881938.1,1970418,1970921,+,ftnB
NZ_LR881938.1,1971000,1971251,-,yecJ
NZ_LR881938.1,1971366,1971452,-,azuC
NZ_LR881938.1,1971715,1972038,+,yecR
NZ_LR881938.1,1972209,1972706,+,ftnA
NZ_LR881938.1,1972744,1972983,-,yecH
NZ_LR881938.1,1973174,1974385,+,tyrP
NZ_LR881938.1,1974447,1975112,-,yecA
NZ_LR881938.1,1975308,1975394,-,IEU92_RS09720
NZ_LR881938.1,1975407,1975480,-,IEU92_RS09725
NZ_LR881938.1,1975535,1975610,-,IEU92_RS09730
NZ_LR881938.1,1975762,1976310,-,pgsA
NZ_LR881938.1,1976367,1978199,-,uvrC
NZ_LR881938.1,1978196,1978852,-,uvrY
NZ_LR881938.1,1979148,1979324,+,yecU
NZ_LR881938.1,1979311,1979535,+,yecF
NZ_LR881938.1,1979603,1980325,-,sdiA
NZ_LR881938.1,1980555,1981307,-,tcyN
NZ_LR881938.1,1981304,1981972,-,tcyL
NZ_LR881938.1,1981987,1982973,-,dcyD
NZ_LR881938.1,1983078,1983878,-,tcyJ
NZ_LR881938.1,1983966,1984517,-,fliZ
NZ_LR881938.1,1984563,1985282,-,fliA
NZ_LR881938.1,1985603,1987099,-,fliC
NZ_LR881938.1,1987365,1988771,+,fliD
NZ_LR881938.1,1988796,1989206,+,fliS
NZ_LR881938.1,1989206,1989571,+,fliT
NZ_LR881938.1,1989649,1991136,+,amyA
NZ_LR881938.1,1991170,1991583,-,yedD
NZ_LR881938.1,1991770,1992975,+,yedE
NZ_LR881938.1,1992972,1993205,+,yedF
NZ_LR881938.1,1993314,1993982,+,yedK
NZ_LR881938.1,1994093,1994572,+,yedL
NZ_LR881938.1,1996193,1996507,-,fliE
NZ_LR881938.1,1996722,1998380,+,fliF
NZ_LR881938.1,1998373,1999368,+,fliG
NZ_LR881938.1,1999361,2000047,+,fliH
NZ_LR881938.1,2000047,2001420,+,fliI
NZ_LR881938.1,2001439,2001882,+,fliJ
NZ_LR881938.1,2001879,2003006,+,fliK
NZ_LR881938.1,2003111,2003575,+,fliL
NZ_LR881938.1,2003580,2004584,+,fliM
NZ_LR881938.1,2004581,2004994,+,fliN
NZ_LR881938.1,2004997,2005362,+,fliO
NZ_LR881938.1,2005362,2006099,+,fliP
NZ_LR881938.1,2006109,2006378,+,fliQ
NZ_LR881938.1,2006386,2007171,+,fliR
NZ_LR881938.1,2007461,2008084,+,rcsA
NZ_LR881938.1,2008128,2008316,-,dsrB
NZ_LR881938.1,2008479,2008706,+,yodD
NZ_LR881938.1,2009004,2009819,+,yedP
NZ_LR881938.1,2009816,2011510,-,dgcQ
NZ_LR881938.1,2011681,2011863,-,yodC
NZ_LR881938.1,2011942,2012859,-,yedI
NZ_LR881938.1,2013032,2013952,+,yedA
NZ_LR881938.1,2013941,2014411,-,vsr
NZ_LR881938.1,2014392,2015810,-,dcm
NZ_LR881938.1,2015877,2016572,-,yedJ
NZ_LR881938.1,2016612,2016893,-,drpB
NZ_LR881938.1,2019328,2020179,+,hchA
NZ_LR881938.1,2020287,2021645,-,hprS
NZ_LR881938.1,2021645,2022316,-,hprR
NZ_LR881938.1,2022449,2022862,+,hiuH
NZ_LR881938.1,2022971,2023975,+,msrP
NZ_LR881938.1,2023976,2024611,+,msrQ
NZ_LR881938.1,2024868,2025518,+,zinT
NZ_LR881938.1,2025861,2026391,+,yodB
NZ_LR881938.1,2026961,2027050,-,IEU92_RS10030
NZ_LR881938.1,2027144,2027941,+,mtfA
NZ_LR881938.1,2028042,2028117,+,IEU92_RS10040
NZ_LR881938.1,2028431,2035507,+,yeeJ
NZ_LR881938.1,2037136,2038452,+,shiA
NZ_LR881938.1,2038554,2040008,+,amn
NZ_LR881938.1,2040351,2041067,+,yeeN
NZ_LR881938.1,2041520,2041595,-,IEU92_RS10070
NZ_LR881938.1,2041696,2043183,-,yeeO
NZ_LR881938.1,2043344,2043419,+,IEU92_RS10080
NZ_LR881938.1,2043457,2044407,-,cbl
NZ_LR881938.1,2044509,2045426,-,nac
NZ_LR881938.1,2045753,2045828,+,IEU92_RS10095
NZ_LR881938.1,2045884,2046819,-,ldtA
NZ_LR881938.1,2046881,2047960,-,cobT
NZ_LR881938.1,2047972,2048715,-,cobS
NZ_LR881938.1,2048712,2049257,-,cobU
NZ_LR881938.1,2049798,2050778,-,IEU92_RS10120
NZ_LR881938.1,2052445,2053673,-,IEU92_RS10130
NZ_LR881938.1,2055032,2058151,+,agn43
NZ_LR881938.1,2058272,2059804,+,yeeR
NZ_LR881938.1,2059801,2060247,+,yeeS
NZ_LR881938.1,2060310,2060531,+,yeeT
NZ_LR881938.1,2060605,2060973,+,cbeA
NZ_LR881938.1,2061062,2061436,+,cbtA
NZ_LR881938.1,2061433,2061627,+,yeeW
NZ_LR881938.1,2062242,2062424,+,IEU92_RS10190
NZ_LR881938.1,2062525,2062854,-,tmaR
NZ_LR881938.1,2063026,2064084,-,yeeA
NZ_LR881938.1,2064282,2064755,-,sbmC
NZ_LR881938.1,2064874,2066040,-,dacD
NZ_LR881938.1,2066249,2067676,+,sbcB
NZ_LR881938.1,2067719,2067946,-,tsuB
NZ_LR881938.1,2067960,2069018,-,tsuA
NZ_LR881938.1,2069197,2070555,-,plaP
NZ_LR881938.1,2070545,2070607,-,yoeI
NZ_LR881938.1,2070822,2071751,-,yeeY
NZ_LR881938.1,2071797,2072621,-,yeeZ
NZ_LR881938.1,2072704,2072958,-,yoeB
NZ_LR881938.1,2072955,2073206,-,yefM
NZ_LR881938.1,2073489,2073539,+,hisL
NZ_LR881938.1,2073685,2074584,+,hisG
NZ_LR881938.1,2074590,2075894,+,hisD
NZ_LR881938.1,2075891,2076961,+,hisC
NZ_LR881938.1,2076961,2078028,+,hisB
NZ_LR881938.1,2078028,2078618,+,hisH
NZ_LR881938.1,2078618,2079355,+,hisA
NZ_LR881938.1,2079337,2080113,+,hisF
NZ_LR881938.1,2080107,2080718,+,hisIE
NZ_LR881938.1,2080814,2081794,-,wzzB
NZ_LR881938.1,2081940,2083106,-,ugd
NZ_LR881938.1,2083355,2084761,-,gndA
NZ_LR881938.1,2085388,2086368,-,IEU92_RS10325
NZ_LR881938.1,2086884,2088002,-,wbbK
NZ_LR881938.1,2087987,2088577,-,wbbJ
NZ_LR881938.1,2088558,2089550,-,wbbI
NZ_LR881938.1,2089553,2090719,-,wzy
NZ_LR881938.1,2090719,2091822,-,glf
NZ_LR881938.1,2091830,2093077,-,wzx
NZ_LR881938.1,2093074,2093631,-,rfbC
NZ_LR881938.1,2093631,2094512,-,rfbA
NZ_LR881938.1,2094570,2095469,-,rfbD
NZ_LR881938.1,2095469,2096554,-,rfbB
NZ_LR881938.1,2096927,2097820,-,galF
NZ_LR881938.1,2097995,2099389,-,wcaM
NZ_LR881938.1,2099400,2100620,-,wcaL
NZ_LR881938.1,2100617,2101897,-,wcaK
NZ_LR881938.1,2102173,2103651,-,wzxC
NZ_LR881938.1,2103653,2105047,-,wcaJ
NZ_LR881938.1,2105102,2106472,-,cpsG
NZ_LR881938.1,2106577,2108013,-,cpsB
NZ_LR881938.1,2108016,2109239,-,wcaI
NZ_LR881938.1,2109236,2109715,-,gmm
NZ_LR881938.1,2109718,2110683,-,fcl
NZ_LR881938.1,2110686,2111807,-,gmd
NZ_LR881938.1,2111833,2112381,-,wcaF
NZ_LR881938.1,2112397,2113143,-,wcaE
NZ_LR881938.1,2113154,2114371,-,wcaD
NZ_LR881938.1,2114346,2115563,-,wcaC
NZ_LR881938.1,2115560,2116048,-,wcaB
NZ_LR881938.1,2116051,2116890,-,wcaA
NZ_LR881938.1,2116983,2119145,-,wzc
NZ_LR881938.1,2119148,2119591,-,wzb
NZ_LR881938.1,2119597,2120736,-,wza
NZ_LR881938.1,2121395,2122978,+,yegH
NZ_LR881938.1,2123252,2125105,-,asmA
NZ_LR881938.1,2125127,2125708,-,dcd
NZ_LR881938.1,2125800,2126441,-,udk
NZ_LR881938.1,2126759,2130076,+,dgcE
NZ_LR881938.1,2130185,2131033,-,alkA
NZ_LR881938.1,2131167,2132519,+,yegD
NZ_LR881938.1,2132532,2134478,-,yegI
NZ_LR881938.1,2134678,2135139,+,yegJ
NZ_LR881938.1,2135204,2135965,-,pphC
NZ_LR881938.1,2135962,2136621,-,yegL
NZ_LR881938.1,2136842,2136901,-,ibsA
NZ_LR881938.1,2137174,2137230,-,IEU92_RS10550
NZ_LR881938.1,2137509,2138756,+,mdtA
NZ_LR881938.1,2138756,2141878,+,mdtB
NZ_LR881938.1,2141879,2144956,+,mdtC
NZ_LR881938.1,2144957,2146372,+,mdtD
NZ_LR881938.1,2146369,2147772,+,baeS
NZ_LR881938.1,2147769,2148491,+,baeR
NZ_LR881938.1,2148682,2149014,+,yegP
NZ_LR881938.1,2149161,2150522,+,yegQ
NZ_LR881938.1,2150795,2151013,-,ogrK
NZ_LR881938.1,2151482,2151799,-,yegR
NZ_LR881938.1,2152205,2153104,+,yegS
NZ_LR881938.1,2153729,2154891,+,IEU92_RS10620
NZ_LR881938.1,2155326,2156366,-,gatD
NZ_LR881938.1,2156414,2157769,-,IEU92_RS10635
NZ_LR881938.1,2157773,2158057,-,gatB
NZ_LR881938.1,2158088,2158540,-,gatA
NZ_LR881938.1,2158550,2159812,-,gatZ
NZ_LR881938.1,2159841,2160695,-,gatY
NZ_LR881938.1,2161003,2162055,-,fbaB
NZ_LR881938.1,2162312,2163589,+,yegT
NZ_LR881938.1,2163586,2164590,+,yegU
NZ_LR881938.1,2164587,2165552,+,yegV
NZ_LR881938.1,2165526,2166272,-,yegW
NZ_LR881938.1,2166324,2167142,-,yegX
NZ_LR881938.1,2167207,2168007,-,thiD
NZ_LR881938.1,2168004,2168792,-,thiM
NZ_LR881938.1,2169015,2169287,-,rcnR
NZ_LR881938.1,2169408,2170232,+,rcnA
NZ_LR881938.1,2170451,2170789,+,rcnB
NZ_LR881938.1,2170871,2171905,-,yehA
NZ_LR881938.1,2171921,2174401,-,yehB
NZ_LR881938.1,2174417,2175091,-,yehC
NZ_LR881938.1,2175171,2175713,-,yehD
NZ_LR881938.1,2176006,2176287,-,yehE
NZ_LR881938.1,2176550,2177659,-,apbC
NZ_LR881938.1,2177791,2179824,+,metG
NZ_LR881938.1,2183770,2187402,+,yehI
NZ_LR881938.1,2187463,2187780,+,yehK
NZ_LR881938.1,2188087,2189175,+,yehL
NZ_LR881938.1,2189186,2191465,+,yehM
NZ_LR881938.1,2191458,2192594,+,yehP
NZ_LR881938.1,2194716,2195177,+,yehR
NZ_LR881938.1,2195217,2195687,-,yehS
NZ_LR881938.1,2195734,2196453,-,btsR
NZ_LR881938.1,2196450,2198135,-,btsS
NZ_LR881938.1,2198357,2199088,+,mlrA
NZ_LR881938.1,2199148,2199255,+,yohO
NZ_LR881938.1,2199236,2199967,-,yehW
NZ_LR881938.1,2199972,2200898,-,yehX
NZ_LR881938.1,2200891,2202048,-,yehY
NZ_LR881938.1,2202055,2202972,-,osmF
NZ_LR881938.1,2203183,2205480,-,bglX
NZ_LR881938.1,2205676,2207391,+,dld
NZ_LR881938.1,2207429,2208361,-,pbpG
NZ_LR881938.1,2208535,2209122,-,yohC
NZ_LR881938.1,2209292,2209870,+,yohD
NZ_LR881938.1,2210000,2210761,-,yohF
NZ_LR881938.1,2212473,2212556,+,yohP
NZ_LR881938.1,2212929,2213876,-,dusC
NZ_LR881938.1,2214115,2214513,+,yohJ
NZ_LR881938.1,2214510,2215205,+,yohK
NZ_LR881938.1,2215335,2216219,+,cdd
NZ_LR881938.1,2216369,2217088,+,sanA
NZ_LR881938.1,2217091,2217330,+,yeiS
NZ_LR881938.1,2217524,2218762,+,preT
NZ_LR881938.1,2218756,2219991,+,preA
NZ_LR881938.1,2220234,2221244,-,mglC
NZ_LR881938.1,2221260,2222780,-,mglA
NZ_LR881938.1,2222841,2223839,-,mglB
NZ_LR881938.1,2224119,2225159,-,galS
NZ_LR881938.1,2225301,2226458,-,yeiB
NZ_LR881938.1,2226475,2227143,-,folE
NZ_LR881938.1,2227401,2228237,+,yeiG
NZ_LR881938.1,2228269,2230260,-,cirA
NZ_LR881938.1,2230554,2232023,-,lysP
NZ_LR881938.1,2232228,2233109,-,yieE
NZ_LR881938.1,2233208,2234257,+,yeiH
NZ_LR881938.1,2234331,2235188,+,nfo
NZ_LR881938.1,2235191,2236279,+,yeiI
NZ_LR881938.1,2236386,2237636,-,nupX
NZ_LR881938.1,2237736,2238677,-,rihB
NZ_LR881938.1,2238807,2239505,+,yeiL
NZ_LR881938.1,2239576,2240826,-,psuT
NZ_LR881938.1,2240920,2241858,-,psuG
NZ_LR881938.1,2241846,2242787,-,psuK
NZ_LR881938.1,2243210,2244901,-,fruA
NZ_LR881938.1,2244918,2245856,-,fruK
NZ_LR881938.1,2245856,2246986,-,fruB
NZ_LR881938.1,2247354,2248535,+,setB
NZ_LR881938.1,2248532,2248786,-,yeiW
NZ_LR881938.1,2248941,2249513,+,yeiP
NZ_LR881938.1,2249736,2251202,+,yeiQ
NZ_LR881938.1,2251320,2252306,+,yeiR
NZ_LR881938.1,2252345,2253058,+,lpxT
NZ_LR881938.1,2253470,2254036,+,mepS
NZ_LR881938.1,2254217,2255773,+,pdeN
NZ_LR881938.1,2255855,2257669,+,yejA
NZ_LR881938.1,2257670,2258764,+,yejB
NZ_LR881938.1,2258764,2259789,+,yejE
NZ_LR881938.1,2259791,2261380,+,yejF
NZ_LR881938.1,2261384,2261728,-,yejG
NZ_LR881938.1,2262061,2263251,-,bcr
NZ_LR881938.1,2263279,2263974,-,rsuA
NZ_LR881938.1,2264123,2265883,+,radD
NZ_LR881938.1,2266008,2266292,+,rplY
NZ_LR881938.1,2266431,2267438,-,yejK
NZ_LR881938.1,2267620,2267847,+,yejL
NZ_LR881938.1,2267867,2269627,+,yejM
NZ_LR881938.1,2269702,2269778,+,IEU92_RS11125
NZ_LR881938.1,2272556,2273536,-,IEU92_RS11135
NZ_LR881938.1,2273991,2274638,+,narP
NZ_LR881938.1,2274849,2275901,-,ccmH
NZ_LR881938.1,2275898,2276455,-,dsbE
NZ_LR881938.1,2276452,2278395,-,ccmF
NZ_LR881938.1,2278392,2278871,-,ccmE
NZ_LR881938.1,2278868,2279077,-,ccmD
NZ_LR881938.1,2279074,2279811,-,ccmC
NZ_LR881938.1,2279853,2280515,-,ccmB
NZ_LR881938.1,2280512,2281135,-,ccmA
NZ_LR881938.1,2281148,2281750,-,napC
NZ_LR881938.1,2281760,2282209,-,napB
NZ_LR881938.1,2282206,2283069,-,napH
NZ_LR881938.1,2283056,2283751,-,napG
NZ_LR881938.1,2283758,2286244,-,napA
NZ_LR881938.1,2286241,2286504,-,napD
NZ_LR881938.1,2286494,2286988,-,napF
NZ_LR881938.1,2287097,2287261,+,yojO
NZ_LR881938.1,2287375,2287884,+,eco
NZ_LR881938.1,2288599,2290245,-,mqo
NZ_LR881938.1,2290463,2292106,-,yojI
NZ_LR881938.1,2292182,2292832,-,alkB
NZ_LR881938.1,2292832,2293896,-,ada
NZ_LR881938.1,2293970,2295025,-,apbE
NZ_LR881938.1,2295137,2296240,-,ompC
NZ_LR881938.1,2296979,2299651,+,rcsD
NZ_LR881938.1,2299668,2300318,+,rcsB
NZ_LR881938.1,2300518,2303367,-,rcsC
NZ_LR881938.1,2303534,2305360,+,atoS
NZ_LR881938.1,2305357,2306742,+,atoC
NZ_LR881938.1,2306938,2307600,+,atoD
NZ_LR881938.1,2307600,2308250,+,atoA
NZ_LR881938.1,2308247,2309569,+,atoE
NZ_LR881938.1,2309600,2310784,+,atoB
NZ_LR881938.1,2310858,2311634,-,yfaP
NZ_LR881938.1,2311639,2313288,-,yfaQ
NZ_LR881938.1,2317827,2318450,-,yfaT
NZ_LR881938.1,2318447,2320135,-,yfaA
NZ_LR881938.1,2320284,2322911,-,gyrA
NZ_LR881938.1,2323058,2323780,+,ubiG
NZ_LR881938.1,2323908,2327660,-,yfaL
NZ_LR881938.1,2328085,2328228,-,ypaB
NZ_LR881938.1,2328356,2330641,+,nrdA
NZ_LR881938.1,2330875,2332005,+,nrdB
NZ_LR881938.1,2332005,2332259,+,yfaE
NZ_LR881938.1,2332313,2332963,-,inaA
NZ_LR881938.1,2333426,2334502,-,glpQ
NZ_LR881938.1,2334507,2335865,-,glpT
NZ_LR881938.1,2336138,2337766,+,glpA
NZ_LR881938.1,2337756,2339015,+,glpB
NZ_LR881938.1,2339012,2340202,+,glpC
NZ_LR881938.1,2340395,2341294,+,rpnE
NZ_LR881938.1,2341533,2342336,-,yfaU
NZ_LR881938.1,2342354,2343643,-,yfaV
NZ_LR881938.1,2343700,2344905,-,rhmD
NZ_LR881938.1,2344920,2345702,-,yfaX
NZ_LR881938.1,2345922,2347124,-,yfaY
NZ_LR881938.1,2347224,2347766,-,yfaZ
NZ_LR881938.1,2348045,2348470,+,nudI
NZ_LR881938.1,2348509,2349111,-,ais
NZ_LR881938.1,2349419,2350558,+,arnB
NZ_LR881938.1,2350562,2351530,+,arnC
NZ_LR881938.1,2351530,2353512,+,arnA
NZ_LR881938.1,2353509,2354399,+,arnD
NZ_LR881938.1,2354399,2356051,+,arnT
NZ_LR881938.1,2356048,2356383,+,arnE
NZ_LR881938.1,2356383,2356769,+,arnF
NZ_LR881938.1,2356763,2357029,-,pmrD
NZ_LR881938.1,2357139,2358494,-,menE
NZ_LR881938.1,2358491,2359453,-,menC
NZ_LR881938.1,2359453,2360310,-,menB
NZ_LR881938.1,2360325,2361083,-,menH
NZ_LR881938.1,2361080,2362750,-,menD
NZ_LR881938.1,2362839,2364134,-,menF
NZ_LR881938.1,2364213,2364518,-,elaB
NZ_LR881938.1,2364573,2365034,-,elaA
NZ_LR881938.1,2365099,2366016,+,rbn
NZ_LR881938.1,2366204,2367415,+,elaD
NZ_LR881938.1,2367486,2369213,-,yfbK
NZ_LR881938.1,2369351,2370322,+,yfbL
NZ_LR881938.1,2370425,2370928,+,yfbM
NZ_LR881938.1,2371201,2371917,-,yfbN
NZ_LR881938.1,2372126,2372548,+,yfbO
NZ_LR881938.1,2372607,2373455,+,yfbP
NZ_LR881938.1,2373539,2374996,-,nuoN
NZ_LR881938.1,2375003,2376532,-,nuoM
NZ_LR881938.1,2376696,2378537,-,nuoL
NZ_LR881938.1,2378534,2378836,-,nuoK
NZ_LR881938.1,2378833,2379387,-,nuoJ
NZ_LR881938.1,2379399,2379941,-,nuoI
NZ_LR881938.1,2379956,2380933,-,nuoH
NZ_LR881938.1,2380930,2383656,-,nuoG
NZ_LR881938.1,2383709,2385046,-,nuoF
NZ_LR881938.1,2385043,2385543,-,nuoE
NZ_LR881938.1,2385546,2387348,-,nuoC
NZ_LR881938.1,2387442,2388104,-,nuoB
NZ_LR881938.1,2388120,2388563,-,nuoA
NZ_LR881938.1,2389194,2390132,-,lrhA
NZ_LR881938.1,2391052,2392269,+,alaA
NZ_LR881938.1,2392353,2392952,+,yfbR
NZ_LR881938.1,2393011,2394843,-,yfbS
NZ_LR881938.1,2394930,2395580,-,hxpA
NZ_LR881938.1,2395591,2396085,-,yfbU
NZ_LR881938.1,2396168,2396623,-,yfbV
NZ_LR881938.1,2396961,2398163,+,ackA
NZ_LR881938.1,2398238,2400382,+,pta
NZ_LR881938.1,2400572,2402092,+,yfcC
NZ_LR881938.1,2402125,2402667,-,yfcD
NZ_LR881938.1,2402725,2403276,-,yfcE
